Conventions,G,BADC-CSV,1
title,G,GloboLakes: high-resolution global limnology dataset v1
creator,G,Dr Laura Carrea,"Department of Meteorology, University of Reading"
contributor,G,Poppy Townsend,CEDA
long_name,1,GLWD ID,1
type,1,int
comment,1,GLWD ID is the ID number for the lake/waterbody within the Global Lake Water Database
long_name,2,Name,1
type,2,char
comment,2,Name of the water body
long_name,3,Country,1
type,3,char
comment,3,Name of country where water body is situated
long_name,4,Lat centre,degree
type,4,float
comment,4,Latitude for the centre of the water body
long_name,5,Lon centre,degree
type,5,float
comment,5,Longitude for the centre of the water body
long_name,6,Lat min,degree
type,6,float
comment,6,Minimum latitude for the water body
long_name,7,Lat max,degree
type,7,float
comment,7,Maximum latitude for the water body
long_name,8,Lon min,degree
type,8,float
comment,8,Minimum longitude for the water body
long_name,9,Lon max,degree
type,9,float
comment,9,Maximum longitude for the water body
location_name,G,Rutherford Appleton Lab
location,G,global
date_valid,G,2005-01-01,2010-01-01
last_revised_date,G,2015-07-21
history,G,Version 1
observation_station,G,unknown computer at the University of Reading
feature_type,G,point collection
source,G,data were derived from the ESA CCI Land Cover Map
activity,G,the NERC funded GloboLakes project
data
1,2,3,4,5,6,7,8,9
2888, Saryyazy Suwhowdany,Turkmenistan,36.4125,62.6347,36.3653,36.4458,62.6042,62.6653
2889, Rough River reservoir,United States,37.6097,-86.4875,37.5403,37.6542,-86.5042,-86.3264
2890, Gopug lake,China,31.8514,83.1625,31.8125,31.9125,83.1236,83.2403
2891, lac Surprise,Canada,49.3653,-74.8875,49.2847,49.3819,-74.9931,-74.7819
2892, Oak lake and Wilcox lake,Canada,50.4486,-93.6153,50.3958,50.5208,-93.9681,-93.5986
2893, Vuoksa River,Russia,60.8542,29.2236,60.7569,60.9375,29.1014,29.4736
2894, Ping and Tuen,Thailand,17.4764,98.8236,17.2875,17.5736,98.6542,98.8958
2895, lac Temiscouata,Canada,47.7069,-68.8958,47.5736,47.8097,-68.9181,-68.6347
2896, ozero Shchuchye,Russia,55.6458,67.4764,55.5819,55.6736,67.4042,67.5986
2897, Dangquezangbu,China,29.8403,83.7042,29.8181,29.8903,83.4819,83.7875
2898, Grenada lake,United States,33.8319,-89.7375,33.7903,33.9208,-89.7764,-89.5347
2899, lac Robertson and lac Plamondon,Canada,51.0292,-59.2292,50.9597,51.0764,-59.2653,-59.0597
2900, Zzzz,Canada,56.8264,-74.1542,56.7542,56.8625,-74.2292,-73.7931
2901, lake Monroe,United States,39.0736,-86.3875,38.9958,39.1125,-86.5181,-86.3208
2902, ozero Yakh-Tur,Russia,59.7514,67.1903,59.7153,59.8125,67.1514,67.3292
2903, lac Azingo,Gabon,-0.5597,10.0264,-0.5931,-0.4792,9.9486,10.0792
2904, X,Kazakhstan,45.14,68.02,0.0,0.0,0.0,0.0
2905, lac de la Hutte Sauvage,Canada,56.3236,-64.7125,55.9069,56.4097,-64.7736,-64.6903
2906, Amungen,Sweden,61.1319,15.6542,61.0458,61.2097,15.4097,15.7569
2907, laguna Parinacochas,Peru,-15.2931,-73.7125,-15.3347,-15.2486,-73.7542,-73.6375
2908, Mallet lake,Canada,61.2208,-102.2931,61.1264,61.2542,-102.3736,-102.1431
2909, cienaga Dona Luisa,Colombia,8.8931,-75.0069,8.8264,8.9403,-75.1125,-74.9653
2910, lac Duhesme,Canada,53.5764,-72.0014,53.5292,53.6542,-72.2236,-71.7597
2911, Zzzz,Canada,55.2125,-63.2264,55.1986,55.3264,-63.2903,-63.1125
2912, Zzzz,Canada,62.7986,-100.6208,62.6819,62.8542,-100.7042,-100.5486
2913, Jalaput reservoir,India,18.3986,82.5569,18.3097,18.4708,82.5181,82.6847
2914, laguna Ebano,Honduras,15.8764,-84.7986,15.8375,15.9153,-84.8597,-84.7542
2915, Zzzz,Canada,48.7875,-80.5292,48.7042,48.9014,-80.6514,-80.2458
2916, lac Ã  l'Eau Jaune and lac Keith and lac Muscocho,Canada,49.5986,-74.6875,49.5681,49.6903,-74.7764,-74.5653
2917, Five lakes,United States,29.9125,-93.5486,29.8736,29.9597,-93.6375,-93.5319
2918, lake Ballyrogan,Australia,-33.4764,145.9681,-33.5403,-33.4319,145.9264,146.0097
2919, X,Colombia,6.15,-71.99,0.0,0.0,0.0,0.0
2920, Zzzz,Canada,62.4514,-107.4597,62.3347,62.5264,-107.7347,-107.2819
2921, lake Umatilla (John Day),United States,45.8486,-119.7875,45.6875,45.8681,-120.7292,-119.7792
2922, Perry lake,United States,39.1403,-95.4514,39.1097,39.2931,-95.5125,-95.3931
2923, Manchar lake,Pakistan,26.4236,67.6431,26.3597,26.4931,67.5681,67.7431
2924, baia de Santos et al,Brazil,-23.9958,-46.3486,-23.9986,-23.8736,-46.4569,-46.2875
2925, Lestijarvi,Finland,63.5292,24.7264,63.4847,63.5819,24.6653,24.8986
2926, ozero Oron,Russia,54.8236,112.3014,54.7931,54.8681,112.1708,112.3431
2927, lago di Varano,Italy,41.8792,15.7597,41.8458,41.9125,15.6792,15.8097
2928, Zzzz,United States,36.9403,-76.3542,36.7264,36.9542,-76.3958,-76.2097
2929, Mullet lake,United States,45.5292,-84.5042,45.4403,45.5764,-84.5986,-84.4653
2930, lake Elwell,United States,48.3153,-111.1347,48.2986,48.4208,-111.5931,-111.0958
2931, Kovda and Verkhovskoye,Russia,66.7097,32.5542,66.6264,66.7681,32.3319,32.9764
2932, Greenshield lake,Canada,67.0653,-66.6097,67.0236,67.1347,-67.0125,-66.4069
2933, ozero Irtyash,Russia,55.8458,60.7319,55.7514,55.8792,60.6042,60.7792
2934, lac Wawa,Canada,54.2847,-76.8347,54.2208,54.3069,-76.9764,-76.5569
2935, Solonchak Ashchytastysor,Kazakhstan,49.3708,63.9764,49.3153,49.4264,63.9181,64.0264
2936, Ashtamudi lake,India,8.9625,76.5819,8.8931,9.0181,76.5319,76.6597
2937, Hansteen lake,Canada,69.7903,-94.1208,69.7292,69.8292,-94.3764,-93.9681
2938, lago Acara,Brazil,-6.3403,-62.3958,-6.4542,-6.3125,-62.6236,-62.2958
2939, lacul Bistretu and lacul Carna and lacul Nasta,Romania,43.8736,23.5792,43.8597,43.8931,23.4819,23.6292
2940, ozero Tuman,Russia,59.5986,66.2847,59.5681,59.6847,66.2153,66.3986
2941, South Wabasca lake,Canada,55.9097,-113.7847,55.8653,55.9431,-113.8292,-113.6347
2942, lac Duvert,Canada,57.6181,-72.0986,57.5458,57.6903,-72.2042,-71.9819
2943, Pamunkey river and Mattaponi river,United States,37.5097,-76.7931,37.5069,37.7375,-77.0903,-76.7736
2944, Redberry lake,Canada,52.6986,-107.1597,52.6514,52.7264,-107.2236,-107.1014
2945, Cairns lake,Canada,51.7014,-94.5514,51.6681,51.7431,-94.5986,-94.3792
2946, lake Ngoin,China,31.4819,91.5014,31.4097,31.5375,91.4597,91.5514
2947, Nuorajarvi,Finland,62.6819,31.1375,62.5069,62.7292,31.0181,31.2569
2948, Little Salmon lake,Canada,62.1903,-134.8542,62.1653,62.2097,-134.9986,-134.3597
2949, Allatoona lake,United States,34.1958,-84.5653,34.0458,34.2153,-84.7292,-84.5569
2950, ozero Pelymskiy Tuman,Russia,60.0597,63.0597,59.9875,60.1375,62.9847,63.1931
2951, lac Rochefort,Canada,58.4569,-73.2681,58.4042,58.5514,-73.3764,-73.1542
2952, furo Atata Grande,Brazil,-1.6014,-49.3514,-1.6264,-1.5319,-49.4764,-49.2792
2953, Zzzz,Greenland,64.2069,-50.6097,64.2042,64.3514,-50.6319,-50.3792
2954, Rowley lake,Canada,60.5042,-104.4292,60.4375,60.5847,-104.4764,-104.3431
2955, ozero Udilvy,Russia,55.5181,60.5125,55.4764,55.5958,60.4208,60.5792
2956, Zzzz,Sudan,14.8847,35.8958,14.5403,14.9292,35.8708,35.9514
2957, Qingche lake,China,34.4764,81.7903,34.4319,34.5319,81.7264,81.8653
2958, Heninga lake,Canada,61.9153,-96.3792,61.7486,61.9681,-96.4292,-96.1819
2959, lac Mina,Canada,56.1014,-65.5319,56.0264,56.1708,-65.6042,-65.3625
2960, Caribou lake,Canada,67.9847,-132.9347,67.9403,68.0153,-133.0069,-132.7014
2961, Kurchanskiy liman,Russia,45.2847,37.4736,45.2319,45.3319,37.4181,37.5764
2962, laguna Yuzhnaya,Russia,63.3625,178.8958,63.2625,63.3958,178.8347,179.1042
2963, Daly lake,Canada,56.5597,-105.6903,56.4153,56.5931,-105.7653,-105.5458
2964, Zzzz,Spain,39.2792,-5.0486,39.1486,39.3069,-5.1986,-5.0264
2965, lac Mandje,Gabon,-2.8042,10.3597,-2.8597,-2.7764,10.3125,10.3958
2966, Dolby lake,Canada,61.4403,-103.8347,61.3625,61.4958,-103.9625,-103.7069
2967, lac Tete d'Ours,Canada,63.3625,-110.5708,63.3125,63.4125,-110.6736,-110.4264
2968, cienaga Bochica and cienaga Pajaral et al,Colombia,9.3542,-74.6542,9.2819,9.4236,-74.7347,-74.6181
2969, Seal lake,Canada,54.3208,-61.4542,54.2986,54.3681,-61.9319,-61.3931
2970, lake Newell,Canada,50.4153,-111.9514,50.3708,50.5097,-111.9903,-111.8931
2971, Devi river,India,19.9819,86.4181,19.9597,20.1819,86.1403,86.4208
2972, Eskimo inlet,Canada,72.2042,-79.9903,72.1292,72.3097,-80.1792,-79.6625
2973, Salto Osorio dam,Brazil,-25.5681,-52.9875,-25.6625,-25.5069,-53.0208,-52.6792
2974, Kelsey lake,Canada,53.6458,-101.0681,53.6042,53.6931,-101.1208,-100.9792
2975, Thutade lake,Canada,56.9903,-126.8736,56.7847,57.0736,-127.2486,-126.8597
2976, ozero Vaamyechgyn,Russia,62.5708,176.7819,62.5153,62.6181,176.5708,176.8875
2977, Nanvaranak lake,United States,62.6458,-163.5708,62.5514,62.6958,-163.6347,-163.3819
2978, Burt lake,United States,45.4569,-84.6653,45.3958,45.5403,-84.7264,-84.6236
2979, St Maurice river,Canada,47.7458,-73.2125,47.5042,47.8597,-73.4375,-73.1681
2980, Proctor lake,United States,32.0236,-98.5069,31.9681,32.0375,-98.5375,-98.4597
2981, embalse de Orellana,Spain,39.0319,-5.3986,38.9819,39.1125,-5.5403,-5.2625
2982, Zzzz,Canada,64.9375,-97.0708,64.7903,64.9847,-97.1347,-96.8986
2983, Brabant lake,Canada,56.0181,-103.6986,55.9236,56.1181,-103.8014,-103.6347
2984, ozero Omuk-Kyuel',Russia,68.6792,152.1375,68.6458,68.7347,152.0236,152.2486
2985, ozero Zhizhitskoye,Russia,56.2208,31.2431,56.1819,56.2819,31.1681,31.3431
2986, Stewart lake,Canada,66.7208,-88.8097,66.6542,66.8708,-88.8958,-88.7458
2987, Zzzz,Russia,63.8264,66.0542,63.7542,63.8819,65.9597,66.1319
2988, lac des Allemands,United States,29.9264,-90.5681,29.8625,29.9736,-90.6264,-90.5014
2989, Zzzz,Finland,62.2931,25.9625,62.0847,62.3542,25.8819,26.0736
2990, X,Colombia,7.04,-72.08,0.0,0.0,0.0,0.0
2991, South Alligator river,Australia,-12.2875,132.4236,-12.6375,-12.2847,132.3681,132.4681
2992, embalse de Valdecanas,Spain,39.8236,-5.3931,39.7819,39.8792,-5.5347,-5.3431
2993, Isortuarsuup tasia,Greenland,63.8097,-50.2153,63.7403,63.8486,-50.3208,-50.0097
2994, lac Tikirartuuq,Canada,57.1486,-75.8986,57.1069,57.2153,-76.0847,-75.7958
2995, Rorke lake,Canada,54.5736,-92.5069,54.5014,54.5986,-92.6403,-92.4653
2996, wetland Gomishan,Iran,37.3569,54.1292,37.2903,37.4014,54.1014,54.1625
2997, Tetachuck lake,Canada,53.3486,-125.7708,53.2375,53.3736,-126.1347,-125.5597
2998, Zzzz,Canada,72.8153,-99.8125,72.7292,72.8681,-100.1958,-99.7319
2999, ozero Numpo,Russia,63.5375,71.4625,63.5069,63.5764,71.2819,71.5569
3000, Lyubanskaye reservoir,Belarus,52.8931,28.0236,52.8208,52.9458,27.9792,28.0625
3001, Zzzz,Canada,56.6486,-63.0764,56.6125,56.6597,-63.1736,-62.2375
3002, Parsons lake,Canada,68.9625,-133.6403,68.9014,68.9958,-133.7736,-133.5514
3003, embalse del Penol,Colombia,6.2819,-75.1708,6.2153,6.3208,-75.2319,-75.1486
3004, West Ngalabalab swamp,Sudan,4.9514,34.7486,4.9319,4.9847,34.6847,34.8375
3005, lac Gasparin et al,Canada,52.9847,-73.7681,52.9597,53.1097,-74.1931,-73.6486
3006, ozero Gorkoye,Russia,52.2625,81.3375,52.2042,52.3847,81.2514,81.5153
3007, cienaga de Ayapel,Colombia,8.3681,-75.0764,8.2764,8.4542,-75.1681,-75.0181
3008, ozero Samotlor,Russia,61.1042,76.7375,61.0708,61.1625,76.6708,76.8486
3009, Weitzel lake,Canada,57.7347,-106.6431,57.6292,57.7569,-106.8292,-106.6069
3010, Wopmay lake,Canada,65.1014,-116.7264,64.9986,65.2125,-116.7653,-116.4931
3011, Karatj,Sweden,66.6625,18.7653,66.6431,66.7625,18.2819,18.8792
3012, lac Qamanialuk et al,Canada,59.3236,-70.2542,59.2236,59.3514,-70.6208,-70.0958
3013, X,Turkey,36.34,36.32,0.0,0.0,0.0,0.0
3014, ozero Mastakh,Russia,64.4736,122.5069,64.4542,64.5181,122.3236,122.5736
3015, Turtle Flambeau flowage,United States,46.0486,-90.2153,46.0097,46.1681,-90.2625,-90.0708
3016, Stoney lake and Upper Stoney lake and Clear lake and Lower Buckhorn lake,Canada,44.5542,-78.1375,44.4847,44.5903,-78.3375,-78.0181
3017, lac Murdoch and lac Gosling and lac Goose and lac Kathleen and lac Keating and lac Kalko and lac Benjamin,Canada,55.3597,-66.4903,55.2986,55.6264,-66.7819,-66.3819
3018, laguna Mar Chiquita and laguna La Lagunita,Argentina,-37.6542,-57.3847,-37.7403,-37.5625,-57.4347,-57.3264
3019, X,Chile,-48.12,-73.11,-48.1347,-48.0931,-73.1208,-73.1042
3020, Keluke lake,China,37.2847,96.8986,37.2375,37.3319,96.8542,96.9486
3021, lac Bresolles,Canada,55.0736,-71.8292,55.0292,55.1097,-71.9153,-71.7153
3022, Iovskoye reservoir,Russia,66.4931,30.8875,66.4514,66.5625,30.7042,31.1236
3023, X,Canada,60.99,-112.5,0.0,0.0,0.0,0.0
3024, Zzzz,Canada,64.1958,-114.6014,64.1347,64.2375,-114.8375,-114.2014
3025, lac d'Hourtin,France,45.1597,-1.1042,45.0653,45.2097,-1.1458,-1.0736
3026, ozero Imnlor,Russia,61.8597,75.3264,61.7847,61.8847,75.2681,75.4764
3027, Fontana lake,United States,35.4292,-83.6542,35.3792,35.4653,-83.8069,-83.4986
3028, lagoa Marrangua,Mozambique,-24.7403,34.2736,-24.7569,-24.7181,34.1625,34.3125
3029, Xingo dam,Brazil,-9.5931,-37.8264,-9.6458,-9.4375,-38.0958,-37.6819
3030,  Gustavo DÃ_az Ordaz/Bacurato,Mexico,25.8903,-107.8736,25.8569,25.9736,-107.9181,-107.8403
3031, ozero Verkhneye Ondomozero,Russia,66.3708,38.2931,66.3403,66.4681,38.1681,38.4181
3032, Zzzz,Mali,15.8681,-3.3208,15.8097,15.8847,-3.4597,-3.1986
3033, Trangseldammen,Sweden,61.5431,13.4069,61.3847,61.6375,13.2764,13.7375
3034, Zzzz,Canada,69.6153,-107.9014,69.5875,69.6514,-108.4236,-107.7125
3035, Zzzz,Canada,63.7375,-100.8986,63.7125,63.8431,-101.0847,-100.8486
3036, Rolfe lake,Canada,63.0708,-111.6986,63.0486,63.1458,-111.9069,-111.5153
3037, Zzzz,Mexico,19.5292,-99.0042,19.4847,19.5431,-99.0125,-98.9958
3038, Zzzz,United States,48.3236,-95.9958,48.2931,48.4097,-96.0403,-95.9347
3039, lac Herodier,Canada,57.3875,-68.7153,57.3014,57.4208,-68.7792,-68.6236
3040, Katimik lake,Canada,52.8986,-99.3875,52.8264,52.9264,-99.4292,-99.2986
3041, Zzzz,Indonesia,-7.4236,140.2681,-7.4514,-7.2792,140.2042,140.3681
3042, Harriman fiord,United States,61.0458,-148.3375,60.9625,61.1153,-148.4403,-148.1375
3043, Knowles lake,Canada,61.5958,-105.2069,61.5542,61.6292,-105.2375,-104.8625
3044, Yibug lake,China,32.9792,86.7125,32.8292,33.0236,86.6208,86.8125
3045, Xuejing lake,China,35.9847,87.3319,35.9542,36.0097,87.2819,87.4486
3046, Desmarais lake,Canada,60.6097,-105.5708,60.5819,60.6931,-105.6708,-105.2931
3047, rybkhoz Suskan,Russia,53.8625,49.1875,53.6847,53.8625,49.1653,49.3681
3048, Arhymot lake,United States,61.6125,-160.3986,61.5875,61.6625,-160.4625,-160.2569
3049, Zzzz,Canada,66.9292,-97.3403,66.8125,66.9764,-97.4736,-97.2764
3050, Srisailam Dam reservoir,India,16.0403,78.8014,16.0097,16.2431,78.7236,79.0208
3051, lake Minchumina,United States,63.9069,-152.2236,63.8597,63.9431,-152.3625,-152.1208
3052, Abitau lake,Canada,60.4403,-107.1708,60.3875,60.4875,-107.4958,-107.0347
3053, Las Salinas,Peru,-16.3569,-71.1236,-16.4042,-16.3264,-71.2014,-71.0931
3054, ozero Bolshoy Oler,Russia,69.4597,156.0819,69.4236,69.4986,155.9931,156.1792
3055, ozero Sykhtymlor,Russia,61.9819,73.0708,61.9458,62.0097,73.0069,73.1903
3056, Porter lake,Canada,56.4292,-107.3431,56.2208,56.4458,-107.4403,-107.2681
3057, Tarantula lake,Canada,64.5375,-107.9986,64.4708,64.5625,-108.0653,-107.7097
3058, Shikag lake,Canada,49.7625,-90.7736,49.6986,49.8042,-90.9069,-90.6319
3059, Seyhan Baraji,Turkey,37.0819,35.2903,37.0375,37.1486,35.1931,35.3681
3060, Kuyalnik estuary,Ukraine,46.6458,30.7208,46.5625,46.7764,30.5931,30.7569
3061, Zzzz,Canada,66.9347,-112.0458,66.8736,66.9625,-112.3792,-111.9764
3062, Zzzz,Indonesia,2.5375,100.1292,2.3014,2.5375,100.0653,100.2319
3063, Zzzz,Canada,65.1486,-103.2181,65.0847,65.1875,-103.3625,-103.0569
3064, Pitt lake,Canada,49.4042,-122.5569,49.3403,49.5431,-122.6125,-122.5125
3065, laguna de Unare,Venezuela,10.0875,-65.3236,10.0597,10.1292,-65.4042,-65.2125
3066, Inle lake,Burma,20.5903,96.9069,20.4653,20.6208,96.8764,96.9375
3067, Miles lake,United States,60.6792,-144.6847,60.6458,60.7236,-144.7597,-144.5681
3068, Carp lake,Canada,54.7792,-123.3708,54.7125,54.8236,-123.4264,-123.2431
3069, Mellan-fryken,Sweden,59.7208,13.1847,59.5208,59.8264,13.1208,13.3403
3070, Zzzz,Canada,57.4792,-73.1236,57.4069,57.4931,-73.1597,-72.8125
3071, Vuotjarvi,Finland,63.1403,28.3653,63.0764,63.1986,28.2431,28.4625
3072, Sandy lake and Dreger lake,Canada,55.7431,-106.6181,55.6958,55.7847,-106.8431,-106.5681
3073, Terkhiin Tsagaan lake,Mongolia,48.1458,99.6403,48.1125,48.1986,99.5903,99.8181
3074, Incomati,Mozambique,-25.0458,32.9069,-25.0681,-24.9097,32.7597,32.9764
3075, Ford lake,Canada,65.9125,-90.2931,65.8875,65.9264,-90.9958,-90.1958
3076, Zurichsee/Wangen,Switzerland,47.2264,8.7097,47.2042,47.3653,8.5375,8.8125
3077, Zzzz,Canada,65.3097,-112.4375,65.2819,65.3819,-112.6958,-112.3597
3078, Ngoinyar lake,China,32.9792,88.6875,32.9319,33.0431,88.6514,88.7403
3079, Garson lake,Canada,56.3292,-110.0069,56.2736,56.3681,-110.1069,-109.9486
3080, Rowan lake,Canada,49.3292,-93.5319,49.2681,49.3736,-93.6597,-93.4597
3081, Zzzz,South Korea,36.5764,128.8458,36.5542,36.7347,128.7597,128.9014
3082, lac Cauchy and lac Caumont,Canada,50.5931,-60.7708,50.5236,50.7014,-60.8514,-60.7125
3083, Churchill lake,Canada,50.8403,-91.0708,50.7292,50.8931,-91.2597,-90.9986
3084, lake Sugla,Turkey,37.3319,32.0014,37.2986,37.3597,31.9597,32.1014
3085, lago Yulton,Chile,-45.1181,-72.9319,-45.1542,-45.0625,-72.9708,-72.8208
3086, Rufiji river,Tanzania,-7.7625,39.3097,-7.9153,-7.7597,39.2153,39.4069
3087, Zucker lake,Canada,62.9542,-106.8264,62.8764,62.9958,-106.8986,-106.6736
3088, Petit lac Joseph,Canada,52.6069,-65.0931,52.5264,52.6681,-65.2208,-64.9347
3089, lac Polaris et al,Canada,53.8042,-72.8958,53.6486,53.8097,-72.9486,-72.5431
3090, Samandre Lake,Canada,65.9681,-115.2625,65.8847,66.0486,-115.7014,-115.2153
3091, ozero Balagannakh,Russia,68.5319,154.9347,68.4736,68.5625,154.7764,155.0042
3092, Niwelin lake,Canada,67.8653,-125.9653,67.8208,67.9542,-126.0792,-125.7958
3093, Laxiong lake,China,34.3458,85.2208,34.3042,34.3819,85.1764,85.2792
3094, Pardee reservoir and Camanche reservoir,United States,38.2236,-120.9792,38.2042,38.2931,-121.0208,-120.7931
3095, ozero Bolshoye,Russia,71.9819,149.4403,71.9097,72.0542,149.2597,149.5569
3096, Fisher Lake,Canada,72.2319,-97.9958,72.0958,72.2708,-98.0569,-97.8958
3097, ozero Vyshnevolotskoye,Russia,57.5569,34.4708,57.5097,57.6236,34.3153,34.5236
3098, Arcata bay and Humboldt bay,United States,40.8347,-124.1375,40.6903,40.8681,-124.2597,-124.0847
3099, lago Castanho,Brazil,-3.7708,-60.4125,-3.8403,-3.6958,-60.5208,-60.3458
3100, Koycegiz lake,Turkey,36.9375,28.6819,36.8625,36.9597,28.5875,28.7319
3101, Opinnagau lake,Canada,53.9236,-84.4542,53.8792,53.9431,-84.5208,-84.2514
3102, ozero Endra,Russia,60.7347,67.8681,60.6986,60.7764,67.8097,68.0208
3103, Waspison lake,Canada,58.7069,-101.9847,58.5736,58.7903,-102.1569,-101.8736
3104, Pongolaport dam,South Africa,-27.4125,31.9569,-27.5236,-27.2708,31.8542,32.0681
3105, Zzzz,Canada,70.9625,-107.3875,70.8986,71.0042,-107.5208,-107.1847
3106, Fawcett lake,Canada,51.4181,-91.8653,51.3764,51.4653,-91.9597,-91.7875
3107, Zzzz,Canada,62.5875,-106.4431,62.5319,62.6403,-106.6653,-106.3681
3108, ozero Sagarychye,Russia,71.0819,146.8931,71.0153,71.1542,146.8069,147.0347
3109, embalse del Ebro,Spain,43.0153,-3.9181,42.9736,43.0458,-4.1042,-3.8625
3110, Jasper Lake and Brule Lake,Canada,53.2875,-117.8514,52.8819,53.3347,-118.0958,-117.8375
3111, Luotuo lake,China,34.4375,81.9764,34.4042,34.4792,81.8708,82.0097
3112, lake Idku,Egypt,31.2514,30.2125,31.2153,31.2681,30.1569,30.2931
3113, Zzzz,Canada,68.4708,-72.0819,68.2403,68.4958,-72.2931,-72.0486
3114, loch Ness,United Kingdom,57.3792,-4.3597,57.1403,57.4125,-4.6764,-4.3292
3115, Inner lake George,United States,61.2903,-148.5458,61.1681,61.3069,-148.7264,-148.4792
3116, Townsend lake,Canada,62.6597,-95.3236,62.6125,62.7653,-95.4375,-95.2264
3117, Mabel lake,Canada,50.5931,-118.7236,50.4347,50.7264,-118.7708,-118.6097
3118, lac Kapisilikallalik,Canada,58.5458,-75.6097,58.5069,58.6069,-75.7958,-75.4847
3119, Adolfo Ruiz Cortines,Mexico,27.2431,-109.0903,27.2014,27.3236,-109.1431,-108.9958
3120, Kynsivesi,Finland,62.4042,26.2514,62.3069,62.5653,26.1625,26.3208
3121, Chelmsford dam,South Africa,-28.0125,29.9292,-28.0375,-27.9458,29.8236,29.9486
3122, Zzzz,Canada,50.0375,-56.9125,49.9875,50.1347,-57.0319,-56.8597
3123, lac Legoff and lac Poncet,Canada,51.0458,-76.1931,51.0264,51.2236,-76.2625,-75.9681
3124, Gadavari river,India,16.7153,82.1569,16.6764,16.7292,82.0236,82.3069
3125, Prairies river,Canada,45.7069,-73.4792,45.4597,45.7153,-73.9264,-73.4681
3126, X,Mali,16.16,-2.57,0.0,0.0,0.0,0.0
3127, Grand lake and Petit lake et al,United States,29.7069,-89.7819,29.6292,29.7375,-89.8597,-89.6958
3128, Zzzz,Canada,71.5625,-108.7181,71.5014,71.6319,-108.7986,-108.6069
3129, Rorey lake,Canada,66.9264,-128.3958,66.7986,66.9903,-128.5208,-128.3486
3130, Snyder lake and Kilpatrick lake,Canada,59.3819,-101.6625,59.2958,59.4181,-101.7792,-101.5819
3131, X,Australia,-35.76,141.97,0.0,0.0,0.0,0.0
3132, cienaga Colorada and cienaga Catalina and naga Alibu,Colombia,9.5958,-74.7097,9.5542,9.6653,-74.7431,-74.6597
3133, Kilekale lake,Canada,66.6569,-123.9153,66.6236,66.6847,-124.1347,-123.8292
3134, Little Vermillion lake,Canada,51.3264,-93.8236,51.1764,51.3542,-93.8931,-93.7708
3135, Wuskwatim lake,Canada,55.5653,-98.5347,55.4903,55.6264,-98.6458,-98.4708
3136, Annsjon,Sweden,63.2486,12.5931,63.2264,63.3181,12.4681,12.6542
3137, Waconda lake,United States,39.4903,-98.3319,39.4486,39.5264,-98.4736,-98.2819
3138, ozero Agata,Russia,67.0125,92.0514,66.9958,67.0319,91.9736,92.6264
3139, ozero Voyvareto,Russia,68.7236,72.3875,68.6847,68.7514,72.2708,72.5736
3140, Zzzz,Canada,64.2181,-107.8347,64.1653,64.3181,-108.0569,-107.6597
3141, ozero Zhaksy-Kylysh,Kazakhstan,46.8875,61.9625,46.8292,46.9097,61.8681,62.0208
3142, Eda lake,Canada,64.9208,-111.9708,64.8292,65.0208,-112.0569,-111.9042
3143, Voronezhskoye reservoir,Russia,51.7653,39.2542,51.5319,51.7875,39.1375,39.2931
3144, flood Brook,Canada,68.1486,-72.7208,68.0208,68.2319,-72.8931,-72.5292
3145, Etna lake,Canada,64.4486,-119.4764,64.4097,64.5292,-119.7792,-119.3236
3146, lac Camousitchouane,Canada,51.1125,-75.4514,51.0181,51.1736,-75.5069,-75.3264
3147, Garen lake,China,30.7819,84.9819,30.7125,30.8125,84.8819,85.0153
3148, Tootyak lake,Canada,61.8708,-95.3514,61.8292,61.9069,-95.4264,-95.1486
3149, lago ado Itavununu,Brazil,-12.3292,-53.0153,-12.3653,-12.3014,-53.1042,-52.9431
3150, lago Ofhidro,Chile,-53.9625,-69.4042,-53.9958,-53.9153,-69.4542,-69.2931
3151, lago Piratuba,Brazil,1.6875,-50.1347,1.5736,1.7042,-50.2097,-50.0986
3152, Enid lake,United States,34.1514,-89.7736,34.1097,34.1986,-89.9042,-89.6792
3153, lago d'Iseo,Italy,45.7375,10.0708,45.6569,45.8236,9.9625,10.1097
3154, Tsalwor lake,Canada,59.7542,-109.3931,59.7125,59.7986,-109.6597,-109.3208
3155, Omati river,Papua New Guinea,-7.6514,144.1292,-7.7458,-7.5014,143.9875,144.2014
3156, Yurba lake,China,35.7403,86.6986,35.7125,35.7681,86.5514,86.7764
3157, Unknown lake,Canada,58.4097,-104.5236,58.2458,58.4292,-104.6875,-104.4764
3158, Wolverine lake and lac Nez Croche,Canada,63.2097,-111.3569,63.1847,63.2764,-111.5236,-111.2792
3159, Zzzz,Indonesia,-7.3181,140.4375,-7.4097,-7.2597,140.3819,140.4764
3160, Pashkokogan lake,Canada,50.9903,-90.2958,50.9264,51.0347,-90.4236,-90.2153
3161, Manchester lake,Canada,61.5042,-107.3292,61.3681,61.5431,-107.7014,-107.2708
3162, Miusskiy liman,Russia,47.2569,38.7431,47.1403,47.2764,38.4653,38.8264
3163, ozero Elmozero,Russia,63.6292,33.1597,63.5625,63.7986,32.9764,33.4153
3164, embalse Playa de Piedra,Venezuela,9.4681,-66.0875,9.4514,9.5153,-66.1181,-66.0292
3165, X,Turkmenistan,41.94,57.43,0.0,0.0,0.0,0.0
